Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
1827,-7.57, 5.56, 0.42, -62.56, -59.17, 994.71;
1835,-7.60, 5.55, 0.43, -60.14, -54.80, 990.34;
1843,-7.62, 5.51, 0.39, 115.43, -355.01, -3184.91;
1850,-7.65, 5.50, 0.40, -60.62, -161.50, 906.93;
1858,-7.68, 5.50, 0.41, -65.96, 0.00, 1063.09;
1866,-7.71, 5.50, 0.39, -65.96, -75.17, 991.31;
1874,-7.74, 5.49, 0.38, -60.62, -60.14, 980.16;
1882,-7.77, 5.49, 0.38, -60.62, -57.71, 991.31;
1890,-7.80, 5.49, 0.38, -60.62, -52.86, 987.43;
1898,-7.82, 5.48, 0.38, -58.20, -58.20, 983.55;
1906,-7.85, 5.47, 0.39, -65.47, -49.95, 993.74;
1914,-7.88, 5.47, 0.40, -59.65, -48.50, 987.43;
1921,-7.91, 5.46, 0.40, -56.74, -52.86, 983.07;
1929,-7.94, 5.45, 0.41, -64.50, -52.86, 975.79;
1937,-7.95, 5.42, 0.46, -72.26, 139.19, -112.03;
1945,-7.96, 5.42, 0.57, -161.50, -280.81, 2374.98;
1953,-7.99, 5.41, 0.64, -54.80, 29.10, 1030.11;
1961,-8.02, 5.41, 0.63, -62.08, -40.25, 990.83;
1969,-8.05, 5.41, 0.62, -59.17, -90.69, 988.89;
1977,-8.07, 5.40, 0.62, -63.05, -52.38, 986.95;
1985,-8.09, 5.40, 0.63, -61.59, -48.01, 987.92;
1992,-8.12, 5.40, 0.63, -59.65, -55.29, 984.52;
2000,-8.15, 5.39, 0.64, -59.65, -54.32, 995.19;
2008,-8.18, 5.39, 0.64, -64.99, -50.92, 988.89;
2016,-8.20, 5.39, 0.65, -64.02, -42.19, 988.89;
2024,-8.22, 5.38, 0.66, -63.53, -54.32, 988.89;
2032,-8.24, 5.38, 0.66, -58.68, -51.41, 1001.50;
2040,-8.26, 5.37, 0.67, -61.59, -50.44, 1000.04;
2048,-8.29, 5.37, 0.67, -62.56, -48.01, 1001.50;
2056,-8.32, 5.37, 0.68, -63.05, -48.98, 991.31;
2063,-8.34, 5.36, 0.68, -64.50, -47.04, 989.86;
2071,-8.37, 5.36, 0.68, -58.20, -55.29, 992.77;
2079,-8.39, 5.35, 0.68, -58.68, -51.41, 993.74;
2087,-8.42, 5.35, 0.69, -62.08, -49.47, 989.86;
2095,-8.44, 5.35, 0.69, -58.68, -50.92, 998.10;
2103,-8.47, 5.34, 0.70, -62.56, -46.56, 996.65;
2111,-8.49, 5.34, 0.70, -64.02, -53.35, 992.28;
2119,-8.52, 5.34, 0.70, -61.11, -42.19, 988.40;
2126,-8.55, 5.33, 0.71, -63.05, -48.50, 998.59;
2134,-8.58, 5.33, 0.71, -61.59, -50.92, 986.46;
2142,-8.60, 5.33, 0.71, -58.20, -45.59, 996.16;
2150,-8.63, 5.32, 0.72, -64.02, -45.59, 991.80;
2158,-8.67, 5.32, 0.72, -64.02, -44.13, 985.01;
2166,-8.68, 5.32, 0.73, -56.26, -49.95, 985.98;
2174,-8.71, 5.31, 0.73, -59.17, -57.23, 993.25;
2182,-8.73, 5.30, 0.74, -63.53, -43.65, 992.77;
2189,-8.75, 5.30, 0.74, -61.59, -44.13, 988.89;
2198,-8.77, 5.30, 0.75, -63.05, -49.47, 991.80;
2205,-8.80, 5.29, 0.76, -52.38, -45.59, 995.68;
2213,-8.82, 5.29, 0.76, -61.11, -46.07, 1000.53;
2221,-8.84, 5.29, 0.77, -63.53, -40.74, 987.92;
2229,-8.86, 5.28, 0.77, -65.96, -44.13, 993.74;
2237,-8.88, 5.28, 0.77, -64.99, -48.01, 993.74;
2245,-8.90, 5.28, 0.77, -63.53, -49.47, 989.86;
2253,-8.92, 5.28, 0.77, -61.59, -45.10, 990.34;
2261,-8.94, 5.27, 0.77, -59.17, -49.95, 998.10;
2268,-8.95, 5.27, 0.77, -62.56, -47.53, 991.80;
2276,-8.97, 5.27, 0.77, -62.56, -44.62, 988.89;
2284,-8.99, 5.26, 0.78, -58.20, -47.04, 988.40;
2292,-9.01, 5.26, 0.78, -63.53, -42.68, 990.34;
2300,-9.03, 5.26, 0.79, -64.50, -48.50, 994.71;
2308,-9.04, 5.26, 0.79, -58.20, -42.19, 998.59;
2316,-9.05, 5.25, 0.79, -62.56, -44.62, 993.25;
2324,-9.07, 5.25, 0.78, -63.05, -51.41, 989.37;
2332,-9.08, 5.25, 0.78, -63.53, -48.98, 995.19;
2340,-9.09, 5.25, 0.78, -57.23, -45.10, 986.95;
2347,-9.11, 5.24, 0.78, -62.08, -46.56, 988.89;
2355,-9.13, 5.24, 0.78, -61.11, -47.53, 991.80;
2363,-9.14, 5.23, 0.78, -60.14, -39.77, 994.71;
2371,-9.16, 5.23, 0.77, -64.50, -49.95, 995.19;
2379,-9.18, 5.23, 0.77, -63.05, -41.71, 989.86;
