Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
1732,23.62, 4.16, -5.42, -437.46, 948.15, 1008.29;
1740,23.59, 4.20, -5.59, -780.83, 746.88, 696.44;
1748,23.59, 4.22, -5.46, -777.92, 538.82, 1733.34;
1756,23.60, 4.17, -5.23, -673.16, 387.99, 1942.86;
1764,23.68, 4.13, -5.03, -918.57, 903.53, 494.20;
1772,23.83, 4.11, -4.75, -884.13, 799.74, 1092.68;
1780,24.02, 4.08, -4.35, -533.49, -237.64, 1246.42;
1787,24.25, 4.01, -3.75, -542.70, 746.88, 1729.95;
1795,24.45, 3.85, -3.41, -448.61, -1688.73, 2316.78;
1803,24.75, 3.68, -2.40, -368.11, 1331.78, 1366.69;
1811,25.11, 3.50, -1.78, -506.81, 32.49, 1091.22;
1819,25.55, 3.34, -1.10, -431.64, 230.37, 462.19;
1827,26.01, 3.20, -0.31, -276.44, 476.26, 216.30;
1835,26.49, 3.14, 0.33, -324.46, -278.87, -178.96;
1843,26.99, 3.15, 1.10, -311.36, 226.49, -648.43;
1850,27.48, 3.23, 1.89, -206.12, -190.60, -582.47;
1858,27.97, 3.38, 2.68, -233.76, -202.72, -507.30;
1866,28.46, 3.60, 3.45, -197.39, -137.25, -319.12;
1874,28.94, 3.86, 4.01, 60.14, -267.71, -403.99;
1882,29.37, 3.88, 4.62, 15.52, -105.24, 2462.28;
1890,29.78, 3.86, 4.91, -605.75, -483.05, 1990.39;
1898,30.08, 3.71, 4.85, -677.04, -1853.62, 2522.42;
1906,30.31, 3.58, 4.66, -571.80, -1289.58, 1360.39;
1914,30.45, 3.43, 4.28, -698.38, -1653.81, 1243.99;
1922,30.49, 3.31, 3.70, -673.65, -1809.00, 1309.95;
1929,30.46, 3.20, 2.94, -1129.54, -1944.80, 1218.29;
1937,30.37, 3.15, 2.08, -1130.51, -1863.32, 1258.54;
1945,30.19, 3.15, 1.37, -444.25, -1679.51, 1211.98;
1953,29.97, 3.15, 0.89, -69.35, -630.97, 1116.93;
1961,29.76, 3.11, 0.74, 161.02, 291.48, 864.25;
1969,29.56, 3.11, 0.55, 90.21, -661.52, 920.99;
1977,29.37, 3.08, 0.49, 106.21, -131.92, 1014.59;
1985,29.18, 3.04, 0.46, 134.83, -246.37, 1007.80;
1994,29.00, 3.04, 0.44, -10.18, -284.69, 990.34;
2000,28.84, 3.04, 0.50, -50.92, -182.84, 983.07;
2008,28.69, 3.06, 0.60, -92.63, -151.32, 950.58;
2016,28.55, 3.08, 0.74, -131.43, -101.85, 996.65;
2024,28.40, 3.11, 0.94, -197.39, 68.87, 1065.03;
2032,28.24, 3.14, 1.16, -229.40, 75.17, 1010.71;
2040,28.10, 3.14, 1.39, -338.04, 181.87, 1332.26;
2048,27.96, 3.19, 1.56, -293.42, 2.91, 974.34;
2056,27.81, 3.19, 1.69, -143.07, 633.88, 1256.60;
2064,27.66, 3.20, 1.72, -80.99, 29.58, 994.71;
